transaction_id,description,amount,category
TXN562534,bigbasket payment #2170,936.79,Groceries
TXN959834,jiomart grocery payment #2212,3669.08,Groceries
TXN770352,meesho payment #4072,2667.64,Shopping
TXN115087,jiomart grocery payment #8571,4498.63,Groceries
TXN444699,act fibernet payment #5303,4583.73,Utilities
TXN546120,barbeque nation payment #4376,3984.28,Food & Dining
TXN648793,spotify payment #7409,2639.21,Entertainment
TXN769196,mcdonalds payment #4565,952.01,Food & Dining
TXN888513,paytm upi payment #6598,2664.41,Financial Services
TXN739374,1mg payment #5026,3888.04,Health & Fitness
TXN704438,hotstar payment #6514,1411.76,Entertainment
TXN973877,imps transfer payment #3734,3702.55,Financial Services
TXN488399,pizza hut payment #1769,2366.65,Food & Dining
TXN543504,tneb payment payment #7966,2823.36,Utilities
TXN193774,more supermarket payment #7122,1144.01,Groceries
TXN664617,parking charges payment #9267,3302.12,Others
TXN906147,icici emi payment payment #1194,4807.86,Financial Services
TXN120945,housejoy payment #7464,1016.04,Others
TXN110942,dominos payment #2307,2899.58,Food & Dining
TXN422304,ioc fuel station payment #8771,2686.56,Fuel
TXN227153,lifestyle payment #6727,4337.39,Shopping
TXN823605,essar petrol payment #1967,2161.63,Fuel
TXN997146,canva pro payment #2655,4140.44,Bills & Subscriptions
TXN163959,google one payment #6369,261.45,Bills & Subscriptions
TXN316619,meesho payment #8553,1100.28,Shopping
TXN620292,1mg payment #9698,4533.6,Health & Fitness
TXN561237,shell payment #3291,3799.75,Fuel
TXN855629,kritunga payment #9350,3466.53,Food & Dining
TXN470388,spencer’s retail payment #4424,2863.33,Groceries
TXN757070,ioc fuel station payment #1116,3112.48,Fuel
TXN194736,hathway broadband payment #8048,4878.37,Utilities
TXN190123,act fibernet payment #5035,2279.3,Utilities
TXN351038,housejoy payment #7153,4310.83,Others
TXN463559,jiomart grocery payment #6850,2862.09,Groceries
TXN511972,dominos payment #5032,1930.16,Food & Dining
TXN979041,local technician payment #3195,260.81,Others
TXN579131,adobe creative cloud payment #3977,2384.11,Bills & Subscriptions
TXN902904,googlepay upi payment #7911,2746.28,Financial Services
TXN361487,nobroker services payment #6621,2078.8,Others
TXN946450,irctc payment #7188,2630.14,Travel & Transport
TXN180261,indigo payment #7753,390.01,Travel & Transport
TXN439035,bank a/c transfer payment #8566,3136.09,Financial Services
TXN529491,urban company payment #5908,1707.07,Others
TXN139293,uber payment #3038,4877.8,Travel & Transport
TXN241944,essar petrol payment #1020,2823.07,Fuel
TXN610243,bookmyshow payment #3338,90.95,Entertainment
TXN207425,medplus payment #9341,2139.99,Health & Fitness
TXN575306,ksrtc bus payment #5433,1332.86,Travel & Transport
TXN720733,chayos payment #4766,3787.14,Food & Dining
TXN703070,jio fiber payment #7746,4636.5,Utilities
TXN828941,hdfc loan emi payment #5261,2501.72,Financial Services
TXN697339,parking charges payment #1058,3053.72,Others
TXN743475,myntra payment #5558,2553.0,Shopping
TXN891044,figma pro payment #6241,3838.04,Bills & Subscriptions
TXN971532,bsnl bill payment #4885,4285.61,Utilities
TXN229274,water tax payment #9043,722.13,Utilities
TXN772979,pvr cinemas payment #1348,4446.92,Entertainment
TXN979905,1mg payment #7287,3954.74,Health & Fitness
TXN719338,uber payment #4412,1055.32,Travel & Transport
TXN675014,google one payment #4367,2560.92,Bills & Subscriptions
TXN636838,prime video payment #6884,3276.9,Entertainment
TXN397758,essar petrol payment #7630,1208.48,Fuel
TXN198873,prime video payment #5113,118.93,Entertainment
TXN752936,essar petrol payment #1204,91.72,Fuel
TXN124318,wow momo payment #7867,1005.36,Food & Dining
TXN465618,tanishq payment #3183,682.2,Shopping
TXN171114,irctc payment #5292,4850.95,Travel & Transport
TXN189121,parking charges payment #4811,893.41,Others
TXN572079,bigbasket payment #6834,3634.6,Groceries
TXN169504,spotify payment #5579,86.25,Entertainment
TXN822958,neft transfer payment #9105,3551.02,Financial Services
TXN267311,blinkit payment #4524,543.54,Groceries
TXN981001,rapido payment #4935,4989.26,Travel & Transport
TXN849298,google one payment #8908,344.51,Bills & Subscriptions
TXN251202,blinkit payment #3366,539.01,Groceries
TXN715914,goibibo payment #1461,4762.98,Travel & Transport
TXN368183,figma pro payment #7386,797.57,Bills & Subscriptions
TXN491322,spencer’s retail payment #3907,1063.2,Groceries
TXN294534,subway payment #3361,4217.81,Food & Dining
TXN280765,uber payment #4505,1361.82,Travel & Transport
TXN137167,1mg payment #1845,584.02,Health & Fitness
TXN204036,bharatpetrol payment #8071,1943.73,Fuel
TXN256562,medplus payment #1196,298.79,Health & Fitness
TXN158815,notion subscription payment #3782,2270.82,Bills & Subscriptions
TXN917294,westside payment #6492,223.98,Shopping
TXN856486,shell payment #7784,4471.65,Fuel
TXN529150,flipkart payment #4220,2877.64,Shopping
TXN598908,youtube premium payment #8616,99.38,Bills & Subscriptions
TXN618974,nature's basket payment #2569,198.62,Groceries
TXN127259,hp petrol payment #1201,1701.01,Fuel
TXN298712,bookmyshow payment #2465,3095.91,Entertainment
TXN198067,reimbursement payment #3625,2284.78,Financial Services
TXN693883,kritunga payment #7236,2725.65,Food & Dining
TXN786907,bank service charge payment #2238,2389.44,Financial Services
TXN126163,talwalkars gym payment #2965,755.55,Health & Fitness
TXN879596,rapido payment #5576,4357.19,Travel & Transport
TXN697142,1mg payment #2817,4994.03,Health & Fitness
TXN596984,tanishq payment #2120,4048.33,Shopping
TXN526835,icici emi payment payment #5012,1321.33,Financial Services
TXN407375,phonepe upi payment #5940,4134.01,Financial Services
TXN779420,myntra payment #2521,1834.7,Shopping
TXN325101,apollo pharmacy payment #3966,763.15,Health & Fitness
TXN868153,blinkit payment #3325,3788.88,Groceries
TXN419911,donation payment payment #5449,134.24,Others
TXN746996,prime video payment #7157,4422.34,Entertainment
TXN772716,paytm upi payment #7892,3388.29,Financial Services
TXN236891,housejoy payment #4680,1613.24,Others
TXN731953,zee5 subscription payment #8628,440.57,Entertainment
TXN383480,goibibo payment #3194,169.33,Travel & Transport
TXN217384,hathway broadband payment #6746,2942.51,Utilities
TXN702902,apollo pharmacy payment #2741,700.5,Health & Fitness
TXN709686,urbanclap payment #9798,1632.36,Others
TXN524257,starbucks payment #9855,4036.84,Food & Dining
TXN367700,vistara airlines payment #7776,4021.55,Travel & Transport
TXN807227,zee5 subscription payment #9416,3966.26,Entertainment
TXN161643,cult fit payment #7215,1108.77,Health & Fitness
TXN578346,bank service charge payment #6111,2651.32,Financial Services
TXN559613,uber payment #4780,2580.3,Travel & Transport
TXN699667,local technician payment #2794,4883.29,Others
TXN189919,bajaj finance emi payment #3140,1493.3,Financial Services
TXN699031,pharmeasy payment #7613,265.88,Health & Fitness
TXN974098,adobe creative cloud payment #3094,1995.54,Bills & Subscriptions
TXN392135,ioc fuel station payment #4775,1663.88,Fuel
TXN570860,microsoft 365 payment #5430,2573.81,Bills & Subscriptions
TXN701970,bank service charge payment #4670,830.72,Financial Services
TXN296599,notion subscription payment #8072,1626.88,Bills & Subscriptions
TXN169120,pantaloons payment #3755,4285.63,Shopping
TXN819657,ajio payment #9055,3730.23,Shopping
TXN101562,amazon payment #6387,1828.43,Shopping
TXN121622,ioc fuel station payment #1998,1128.13,Fuel
TXN931813,atm fee payment #5074,2619.04,Financial Services
TXN741924,redbus payment #2822,2294.51,Travel & Transport
TXN227211,imps transfer payment #2474,2604.98,Financial Services
TXN124266,ola payment #1043,2060.66,Travel & Transport
TXN960251,dunzo payment #3494,1953.19,Groceries
TXN578933,hp petrol payment #4302,3443.28,Fuel
TXN507062,jiomart grocery payment #1732,3713.06,Groceries
TXN414784,atm fee payment #6518,3986.03,Financial Services
TXN545914,google one payment #9972,4716.87,Bills & Subscriptions
TXN153123,pvr cinemas payment #1665,1973.11,Entertainment
TXN390801,salary credit payment #9438,4088.88,Financial Services
TXN201482,urban company payment #2945,1282.75,Others
TXN648815,shell payment #2574,458.29,Fuel
TXN828029,behrouz biryani payment #7051,507.71,Food & Dining
TXN257371,rapido payment #6063,2531.18,Travel & Transport
TXN171736,paytm upi payment #1197,3197.81,Financial Services
TXN391225,jio fiber payment #4918,1653.51,Utilities
TXN493280,fortis hospital payment #6269,198.36,Health & Fitness
TXN524067,blinkit payment #5478,1452.75,Groceries
TXN200129,talwalkars gym payment #1879,783.94,Health & Fitness
TXN949465,atm fee payment #1262,732.84,Financial Services
TXN822173,pantaloons payment #2500,3861.46,Shopping
TXN638274,apple music payment #4645,4607.22,Bills & Subscriptions
TXN510079,pvr cinemas payment #3445,4842.32,Entertainment
TXN173429,amazon payment #9205,2677.85,Shopping
TXN590281,pvr cinemas payment #3227,3459.69,Entertainment
TXN531579,ioc fuel station payment #4156,4568.08,Fuel
TXN461172,irctc payment #4641,4757.62,Travel & Transport
TXN267216,netflix payment #2428,91.69,Entertainment
TXN678457,dunzo payment #3285,4962.83,Groceries
TXN172816,bsnl bill payment #7859,2767.31,Utilities
TXN462756,urban company payment #6363,3942.19,Others
TXN219980,bigbasket payment #7513,1469.98,Groceries
TXN329704,neft transfer payment #3832,2350.01,Financial Services
TXN156394,amazonpay upi payment #1385,2161.03,Financial Services
TXN250286,kfc payment #9558,2829.71,Food & Dining
TXN310243,hotstar payment #3879,196.64,Entertainment
TXN171978,decathlon payment #7999,3688.29,Shopping
TXN658211,bsnl bill payment #5333,669.21,Utilities
TXN556367,airtel recharge payment #8035,2513.9,Utilities
TXN427215,jio fiber payment #5236,4780.82,Utilities
TXN786913,apollo pharmacy payment #6004,4854.69,Health & Fitness
TXN329389,myntra payment #7864,4893.42,Shopping
TXN212272,housejoy payment #1412,1944.96,Others
TXN483727,dunzo payment #1112,1697.84,Groceries
TXN615708,bookmyshow payment #6064,4821.99,Entertainment
TXN187109,meesho payment #7911,1212.65,Shopping
TXN433290,zee5 subscription payment #3673,2697.05,Entertainment
TXN513391,kfc payment #4002,4138.95,Food & Dining
TXN837770,netflix payment #7853,2571.47,Entertainment
TXN260057,healthspring payment #7556,4662.82,Health & Fitness
TXN528626,meesho payment #8240,4918.65,Shopping
TXN928487,figma pro payment #5416,2577.65,Bills & Subscriptions
TXN794567,blinkit payment #2319,2392.86,Groceries
TXN479170,decathlon payment #4402,347.44,Shopping
TXN945442,neft transfer payment #2783,2093.27,Financial Services
TXN415974,microsoft 365 payment #8919,2527.96,Bills & Subscriptions
TXN951123,myntra payment #5454,1214.7,Shopping
TXN874814,bharatpetrol payment #7869,315.56,Fuel
TXN191100,cult fit payment #3470,4740.0,Health & Fitness
TXN271575,tata play dth payment #6837,4225.21,Utilities
TXN118027,act fibernet payment #3819,2895.42,Utilities
TXN903644,pharmeasy payment #2440,4015.1,Health & Fitness
TXN911713,dominos payment #9078,3369.37,Food & Dining
TXN253880,reliance petrol pump payment #9703,2774.63,Fuel
TXN344844,bookmyshow payment #8029,62.48,Entertainment
TXN624752,airindia payment #5710,1719.95,Travel & Transport
TXN641922,apple music payment #9654,3633.88,Bills & Subscriptions
TXN124326,vistara airlines payment #9795,4016.79,Travel & Transport
TXN464187,fortis hospital payment #1299,1335.37,Health & Fitness
TXN195533,dominos payment #3977,4965.17,Food & Dining
TXN186257,d mart payment #5570,1589.46,Shopping
TXN842636,ajio payment #2940,4322.79,Shopping
TXN544474,apollo pharmacy payment #9648,1589.23,Health & Fitness
TXN848190,bhim upi payment #2646,2508.52,Financial Services
TXN161293,parking charges payment #1866,2550.92,Others
TXN210136,hp petrol payment #4303,359.29,Fuel
TXN184076,jiomart grocery payment #1810,2776.26,Groceries
TXN320050,barbeque nation payment #1216,210.55,Food & Dining
TXN212132,makemytrip payment #4943,4075.79,Travel & Transport
TXN898938,hotstar payment #8645,2968.99,Entertainment
TXN760960,local technician payment #2719,2103.96,Others
TXN816956,cult fit payment #6812,3814.77,Health & Fitness
TXN203307,bigbasket payment #5233,3622.7,Groceries
TXN961379,blinkit payment #8645,4234.73,Groceries
TXN759225,canva pro payment #1154,4343.31,Bills & Subscriptions
TXN457277,mcdonalds payment #8168,1069.86,Food & Dining
TXN123733,bharatpetrol payment #2955,2674.04,Fuel
TXN647971,spotify payment #8268,2812.65,Entertainment
TXN727828,bajaj finance emi payment #8667,731.13,Financial Services
TXN210922,bhim upi payment #7807,2366.34,Financial Services
TXN216463,apollo pharmacy payment #9388,2785.0,Health & Fitness
TXN236082,jiomart grocery payment #3533,4880.94,Groceries
TXN363522,essar petrol payment #7294,2998.82,Fuel
TXN307581,prime video payment #9773,3885.72,Entertainment
TXN569142,inox movies payment #1660,4195.63,Entertainment
TXN290904,1mg payment #1114,4503.37,Health & Fitness
TXN484131,goibibo payment #9995,123.88,Travel & Transport
TXN133006,water tax payment #9200,4342.3,Utilities
TXN303585,googlepay upi payment #5803,3274.09,Financial Services
TXN270151,ajio payment #4051,4387.88,Shopping
TXN731730,ccd cafe payment #7298,2946.15,Food & Dining
TXN988055,parking charges payment #6773,1943.01,Others
TXN120890,pvr cinemas payment #8735,2022.13,Entertainment
TXN169513,talwalkars gym payment #6841,3427.09,Health & Fitness
TXN830838,1mg payment #6974,1267.24,Health & Fitness
TXN979471,flipkart payment #2891,1643.18,Shopping
TXN176231,pharmeasy payment #7363,4126.08,Health & Fitness
TXN307224,bajaj finance emi payment #4564,4642.33,Financial Services
TXN904093,airtel recharge payment #9563,4897.16,Utilities
TXN836956,irctc payment #4471,1446.24,Travel & Transport
TXN402575,paradise biryani payment #3243,4335.23,Food & Dining
TXN124730,microsoft 365 payment #4610,2541.78,Bills & Subscriptions
TXN729865,atm withdrawal payment #7964,4568.73,Financial Services
TXN149126,zomato payment #4745,1616.14,Food & Dining
TXN495372,flipkart payment #2167,1873.09,Shopping
TXN832205,inox movies payment #7359,3830.07,Entertainment
TXN342313,redbus payment #5015,3578.93,Travel & Transport
TXN343974,parking charges payment #6406,4681.8,Others
TXN441680,goibibo payment #1051,499.04,Travel & Transport
TXN622892,bank a/c transfer payment #5524,4408.3,Financial Services
TXN614414,pharmeasy payment #3547,3855.1,Health & Fitness
TXN435604,notion subscription payment #3003,4284.84,Bills & Subscriptions
TXN880622,bookmyshow payment #6258,2781.46,Entertainment
TXN570852,kfc payment #2251,2752.74,Food & Dining
TXN345587,inox movies payment #3195,4045.54,Entertainment
TXN631302,nature's basket payment #9155,3837.13,Groceries
TXN494663,behrouz biryani payment #3535,1843.29,Food & Dining
TXN268586,urbanclap payment #8567,3824.01,Others
TXN409996,essar petrol payment #3515,1947.59,Fuel
TXN909188,redbus payment #7058,3803.97,Travel & Transport
TXN248212,redbus payment #8676,3877.16,Travel & Transport
TXN128643,hdfc atm payment #2667,370.06,Financial Services
TXN586377,bookmyshow payment #9192,352.67,Entertainment
TXN891358,wow momo payment #5318,1952.16,Food & Dining
TXN604526,nobroker services payment #4766,2681.22,Others
TXN610316,donation payment payment #2600,352.95,Others
TXN116720,act fibernet payment #9684,4894.57,Utilities
TXN981366,nykaa payment #2194,1517.71,Shopping
TXN804348,goibibo payment #8520,4241.05,Travel & Transport
TXN448474,croma payment #3830,296.56,Shopping
TXN254665,redbus payment #7599,3441.99,Travel & Transport
TXN147912,spotify payment #5919,2797.25,Entertainment
TXN110785,zee5 subscription payment #3229,2171.62,Entertainment
TXN601465,zee5 subscription payment #3356,3431.8,Entertainment
TXN861925,kritunga payment #4411,4718.24,Food & Dining
TXN475531,notion subscription payment #3266,2405.65,Bills & Subscriptions
TXN552185,reliance fresh payment #9667,1128.55,Groceries
TXN804456,figma pro payment #7659,3056.54,Bills & Subscriptions
TXN512493,amazonpay upi payment #9574,2609.21,Financial Services
TXN918069,more supermarket payment #6482,923.01,Groceries
TXN926494,jio fiber payment #6682,1335.56,Utilities
TXN597303,sbi card payment payment #3372,2647.89,Financial Services
TXN443274,reliance petrol pump payment #2373,2119.69,Fuel
TXN914231,jiomart grocery payment #5216,2173.87,Groceries
TXN531482,sbi atm payment #6270,999.67,Financial Services
TXN724299,netflix payment #9195,3696.89,Entertainment
TXN367062,prime video payment #6640,3567.87,Entertainment
TXN352958,croma payment #1452,4260.16,Shopping
TXN600020,microsoft 365 payment #3964,778.45,Bills & Subscriptions
