transaction_id,description,amount,category
TXN512369,irl events india payment #3692,2226.95,Entertainment
TXN712554,neft transfer payment #6138,380.11,Financial Services
TXN542904,bpcl fuel outlet payment #5684,4399.64,Fuel
TXN312137,indigo payment #9869,3451.84,Travel & Transport
TXN218220,flipkart payment #4921,2524.95,Shopping
TXN956795,bank service charge payment #9666,138.33,Financial Services
190,nykaa online shopping,450.0,Shopping
TXN956526,adobe creative cloud payment #6620,4997.28,Bills & Subscriptions
TXN635593,nykaa payment #2262,2531.12,Shopping
TXN772464,dominos payment #6489,1494.35,Food & Dining
TXN207197,tata cliq payment #6896,3830.6,Shopping
TXN481466,dmart ready payment #1235,1914.26,Groceries
TXN666176,max healthcare payment #5913,2221.26,Health & Fitness
TXN708519,mcdonalds payment #9307,1983.96,Food & Dining
TXN459731,ajio payment #3321,1806.81,Shopping
TXN446297,spotify premium payment #1937,4878.99,Bills & Subscriptions
TXN929053,more supermarket payment #1145,4407.86,Groceries
TXN887941,coursera plus payment #5578,4760.2,Bills & Subscriptions
TXN888242,spencer’s retail payment #2698,2532.38,Groceries
TXN545405,hathway broadband payment #6821,1206.13,Utilities
TXN227728,freelancer payment payment #8271,2014.5,Others
TXN552275,essar petrol payment #8909,3552.07,Fuel
TXN145209,tata play dth payment #3888,882.82,Utilities
25,fitness first membership,2500.0,Health & Fitness
TXN155595,misc payment payment #9369,3722.88,Others
TXN564077,alt balaji payment #6927,4724.33,Entertainment
TXN119895,hotstar payment #9713,980.74,Entertainment
TXN689448,notion subscription payment #8431,1487.81,Bills & Subscriptions
TXN685941,shoppers stop payment #8484,2863.16,Shopping
TXN604967,dunzo payment #3073,1411.19,Groceries
TXN749887,westside payment #3439,1280.75,Shopping
TXN311811,nilgiris supermarket payment #8769,4949.26,Groceries
TXN106988,freelancer payment payment #9813,4015.06,Others
TXN397571,icici credit card payment #3780,3328.37,Financial Services
TXN562816,microsoft 365 payment #7188,922.05,Bills & Subscriptions
TXN301019,jiomart grocery payment #3517,314.67,Groceries
TXN924047,alt balaji payment #9956,3253.91,Entertainment
TXN556943,pharmeasy payment #5321,2633.17,Health & Fitness
TXN888669,hotstar payment #1849,1092.54,Entertainment
TXN831758,tanishq payment #1280,2560.86,Shopping
TXN282012,bigbasket payment #1526,3060.45,Groceries
TXN779792,alt balaji payment #2040,1412.46,Entertainment
TXN348490,local technician payment #2854,2604.07,Others
TXN504452,nayara energy payment #8479,1431.98,Fuel
TXN370782,hathway broadband payment #6450,4980.2,Utilities
TXN661762,amazon payment #9673,3638.74,Shopping
TXN943671,thai pavilion payment #7511,4839.62,Food & Dining
TXN961953,tata play dth payment #6330,2819.93,Utilities
TXN540073,zee5 premium payment #9379,3064.23,Bills & Subscriptions
TXN772036,indigo payment #5638,1680.74,Travel & Transport
TXN390819,playstation store payment #7489,643.64,Entertainment
TXN439658,act fibernet payment #5919,2582.78,Utilities
TXN714054,hpcl pump payment #2036,3804.21,Fuel
TXN700426,disney plus hotstar payment #2456,635.44,Bills & Subscriptions
TXN888870,amazon payment #4519,1108.34,Shopping
TXN829445,adani electricity payment #4027,4490.41,Utilities
TXN260952,prime membership payment #1183,3419.18,Bills & Subscriptions
155,mcdonald's order,8.0,Food & Dining
TXN681652,playstation store payment #2663,1306.95,Entertainment
TXN273438,bpcl fuel outlet payment #8688,4274.17,Fuel
TXN320281,hdfc credit card payment #1653,4504.73,Financial Services
TXN823769,faasos payment #5735,3554.01,Food & Dining
TXN571213,rapido payment #2128,2702.57,Travel & Transport
TXN393916,pantaloons payment #4971,1696.84,Shopping
TXN789719,max healthcare payment #6343,283.15,Health & Fitness
TXN215485,spencer’s retail payment #2841,2509.92,Groceries
TXN140605,sms charge payment #2771,1974.45,Financial Services
TXN415535,viva fitness gym payment #9824,1035.48,Health & Fitness
TXN765046,paytm upi payment #6617,1097.63,Financial Services
TXN521860,nobroker services payment #7919,1836.4,Others
TXN603762,nilgiris supermarket payment #2392,1091.38,Groceries
TXN640410,paradise biryani payment #9782,180.53,Food & Dining
TXN839893,pvr cinemas payment #4371,1301.9,Entertainment
11,zomato food order,30.0,Food & Dining
TXN648055,apple music payment #9035,3506.0,Bills & Subscriptions
TXN847159,max healthcare payment #9612,4245.74,Health & Fitness
TXN803458,vodafone idea recharge payment #4246,3593.2,Utilities
TXN325595,chai sutta bar payment #8491,4836.76,Food & Dining
TXN376648,housejoy payment #1341,969.82,Others
95,jio recharge,200.0,Bills & Subscriptions
161,mubi premium subscription,11.99,Entertainment
TXN536191,spotify payment #9063,594.43,Entertainment
TXN180251,irl events india payment #2986,4977.05,Entertainment
TXN695908,local technician payment #7944,2905.75,Others
TXN584887,max healthcare payment #4747,4543.54,Health & Fitness
TXN874863,municipal water tax payment #3860,4559.64,Utilities
TXN983353,zee5 subscription payment #7178,2899.71,Entertainment
TXN493605,spotify premium payment #3826,3298.71,Bills & Subscriptions
TXN918656,bescom electricity payment #6298,1360.95,Utilities
TXN808602,hotstar payment #6564,3289.51,Entertainment
TXN165442,hathway broadband payment #3089,4277.28,Utilities
TXN302500,abhibus payment #9710,1988.12,Travel & Transport
TXN396578,card swipe payment #5377,4120.69,Financial Services
TXN776320,bescom electricity payment #7208,1704.3,Utilities
TXN512064,fortis hospital payment #7364,138.54,Health & Fitness
TXN593649,bpcl fuel outlet payment #3967,1539.54,Fuel
TXN860124,freelancer payment payment #4453,701.47,Others
TXN317221,d mart payment #6152,176.72,Shopping
TXN405759,tata cliq payment #1130,1907.7,Shopping
TXN363470,healthspring payment #4278,2130.14,Health & Fitness
TXN372793,hdfc credit card payment #8564,990.47,Financial Services
TXN305721,h&m india payment #7841,1546.44,Shopping
TXN881410,bookmyshow payment #6394,1325.12,Entertainment
TXN185131,bank service charge payment #4457,1396.77,Financial Services
TXN873199,airtel digital tv payment #2860,3280.29,Utilities
TXN900149,playstation store payment #5006,4612.97,Entertainment
TXN305625,tnstc bus service payment #7476,3296.02,Travel & Transport
TXN873876,notion subscription payment #5337,1144.02,Bills & Subscriptions
TXN439813,ola payment #1653,4904.89,Travel & Transport
TXN197627,bharatpetrol payment #2228,2780.53,Fuel
TXN492649,hotstar payment #7086,1594.13,Entertainment
TXN398301,blablacar payment #1003,3658.94,Travel & Transport
TXN132405,urbanclap payment #3320,1850.25,Others
TXN817318,vodafone idea recharge payment #7586,1688.75,Utilities
TXN648051,viva fitness gym payment #2723,2042.21,Health & Fitness
TXN594514,burger king payment #9221,3897.36,Food & Dining
TXN441505,hathway broadband payment #4256,3760.73,Utilities
TXN944797,unknown payment #4860,2518.42,Others
TXN918430,reliance petrol pump payment #9303,2076.59,Fuel
TXN152294,freelancer payment payment #8103,635.0,Others
TXN492842,nilgiris supermarket payment #7484,137.27,Groceries
TXN431889,apollo pharmacy payment #8695,2981.15,Health & Fitness
TXN813644,spencer’s retail payment #7701,4299.3,Groceries
TXN639403,tanishq payment #5380,4766.75,Shopping
TXN665389,torrent power payment #2279,3451.96,Utilities
TXN967949,inox movies payment #5225,1940.01,Entertainment
TXN788637,dominos payment #9313,1142.42,Food & Dining
TXN674765,nayara energy payment #5839,885.83,Fuel
TXN180088,local technician payment #3005,3317.29,Others
TXN233402,urban company payment #5252,4358.37,Others
TXN847467,parking charges payment #9326,3938.99,Others
TXN890645,medplus payment #5617,941.69,Health & Fitness
TXN628345,heritage fresh payment #7864,2666.44,Groceries
TXN286906,airtel recharge payment #2784,2143.09,Utilities
TXN655021,misc payment payment #3168,2623.0,Others
165,yatra travels flight ticket,1000.0,Travel & Transport
78,indian oil servo fuel,47.5,Fuel
TXN798199,adani electricity payment #6346,2482.13,Utilities
TXN166165,brewberrys cafe payment #3986,4076.34,Food & Dining
TXN210010,bharatpetrol payment #7862,4170.2,Fuel
TXN347625,municipal water tax payment #6606,2768.18,Utilities
TXN999143,urban company payment #1264,3424.1,Others
TXN238722,spotify premium payment #3436,1223.98,Bills & Subscriptions
TXN374721,dunzo payment #2754,794.99,Groceries
TXN735605,hp petrol payment #7347,3321.86,Fuel
TXN525505,tata play dth payment #3886,1609.38,Utilities
TXN604012,ioc fuel station payment #4402,3472.2,Fuel
TXN497817,urbanclap payment #9752,3079.88,Others
TXN680170,parking charges payment #1935,4056.24,Others
TXN173372,reversal charge payment #4228,1884.69,Financial Services
TXN518114,bsnl bill payment #1860,921.24,Utilities
TXN515011,paytm upi payment #6147,1269.56,Financial Services
TXN423301,zee5 premium payment #2684,2014.03,Bills & Subscriptions
TXN298837,disney plus hotstar payment #8688,1059.01,Bills & Subscriptions
TXN994911,bookmyshow payment #6556,4616.5,Entertainment
TXN657783,makemytrip payment #5664,3277.44,Travel & Transport
TXN587686,flipkart payment #7568,437.74,Shopping
TXN471958,unknown payment #8282,308.9,Others
TXN640418,vodafone idea recharge payment #7411,2915.74,Utilities
TXN115722,google one payment #6842,1684.5,Bills & Subscriptions
TXN334981,gaana plus payment #4714,691.37,Entertainment
TXN391248,bigbasket payment #3427,4716.03,Groceries
TXN834611,essar petrol payment #9504,2663.21,Fuel
TXN609231,hdfc credit card payment #4872,914.92,Financial Services
TXN871041,abhibus payment #1549,1075.98,Travel & Transport
TXN191165,canva pro payment #6000,3214.61,Bills & Subscriptions
TXN222596,viva fitness gym payment #3514,890.15,Health & Fitness
TXN557318,fortis hospital payment #8952,2843.14,Health & Fitness
TXN699378,makemytrip payment #9376,2825.98,Travel & Transport
TXN834061,airtel recharge payment #7397,1405.54,Utilities
TXN106814,icici emi payment payment #5557,4066.21,Financial Services
TXN622112,spotify premium payment #9267,255.55,Bills & Subscriptions
TXN625808,vodafone idea recharge payment #6656,2316.81,Utilities
TXN921874,pizza hut payment #5668,3786.72,Food & Dining
TXN536548,lifestyle payment #9592,1661.8,Shopping
TXN582589,healthspring payment #3519,241.49,Health & Fitness
TXN410997,hathway broadband payment #6454,2701.51,Utilities
174,paytm flight booking,700.0,Travel & Transport
TXN712553,bescom electricity payment #2610,1351.19,Utilities
TXN279594,bescom electricity payment #5641,2913.01,Utilities
TXN499581,tnstc bus service payment #8322,4459.2,Travel & Transport
TXN890170,company reimbursement payment #1241,4848.08,Financial Services
TXN691119,brewberrys cafe payment #9095,2373.37,Food & Dining
TXN203479,max healthcare payment #1070,4870.54,Health & Fitness
TXN993077,jiomart grocery payment #1534,3371.78,Groceries
TXN562236,brewberrys cafe payment #1645,1613.77,Food & Dining
TXN120669,pharmeasy payment #2875,1754.21,Health & Fitness
118,flipkart online shopping,85.75,Shopping
TXN993140,sbi atm payment #7512,3284.2,Financial Services
271,upi merchant payment - kirana shop,550.0,Financial Services
TXN601776,thai pavilion payment #8612,4906.01,Food & Dining
TXN359520,microsoft 365 payment #1424,4823.69,Bills & Subscriptions
TXN975825,reliance fresh payment #5828,2355.9,Groceries
TXN558936,hpcl pump payment #2417,1479.44,Fuel
TXN373477,netflix payment #1297,1858.06,Entertainment
TXN528649,apple music payment #4143,1370.82,Bills & Subscriptions
TXN757756,society maintenance payment #1583,4750.99,Others
TXN305973,makemytrip payment #3293,4467.36,Travel & Transport
TXN753169,spencer’s retail payment #5451,4097.87,Groceries
TXN403528,subway payment #4052,4689.38,Food & Dining
240,imps transfer to friend’s account,750.0,Financial Services
TXN111106,irctc payment #7500,1882.94,Travel & Transport
TXN144618,firstcry payment #2562,4484.48,Shopping
TXN999596,act fibernet payment #3650,3546.19,Utilities
TXN108474,gaana plus payment #6618,1526.21,Entertainment
TXN624203,yatra travels payment #2466,1318.74,Travel & Transport
125,youtube premium,12.99,Entertainment
TXN425346,chai sutta bar payment #2288,2039.26,Food & Dining
TXN794668,hathway broadband payment #8130,2771.08,Utilities
4,reliance fresh groceries,450.75,Groceries
75,easemytrip flight,2800.0,Travel & Transport
TXN229545,torrent power payment #3686,3620.04,Utilities
TXN457256,atm withdrawal payment #8690,2445.7,Financial Services
6,shell fuel,65.2,Fuel
TXN492073,nayara energy payment #8937,3821.52,Fuel
TXN488712,pantaloons payment #6246,4580.22,Shopping
275,international debit card fee,450.0,Financial Services
TXN548580,d mart payment #8230,2336.94,Shopping
289,upi transfer to milk vendor,350.0,Financial Services
TXN925198,apple music payment #5556,1655.94,Bills & Subscriptions
TXN773870,nayara energy payment #3248,2154.25,Fuel
TXN502810,reliance fresh payment #8172,3778.57,Groceries
TXN791095,gaana plus payment #8079,2343.36,Entertainment
TXN475271,netflix payment #6944,148.47,Entertainment
TXN861411,irctc payment #2477,2793.0,Travel & Transport
TXN171789,makemytrip payment #7765,1021.2,Travel & Transport
TXN796590,freelancer payment payment #5747,3156.6,Others
TXN575491,transfer payment #9307,1743.15,Others
TXN218661,heritage fresh payment #8838,4091.78,Groceries
TXN229054,jiomart grocery payment #5382,3174.68,Groceries
TXN597457,bsnl bill payment #3444,3457.69,Utilities
TXN408137,zee5 premium payment #2645,3697.96,Bills & Subscriptions
TXN557420,playstation store payment #6681,2296.79,Entertainment
TXN710256,airtel digital tv payment #3703,2249.44,Utilities
TXN424553,tneb payment payment #1840,2155.95,Utilities
TXN718337,bharatpetrol payment #4460,3696.98,Fuel
TXN816289,makemytrip payment #3994,4740.88,Travel & Transport
TXN382368,alt balaji payment #7308,4751.85,Entertainment
TXN693830,zomato payment #3972,4362.33,Food & Dining
TXN814149,apple music payment #5281,3066.63,Bills & Subscriptions
TXN628859,uber payment #4315,2661.29,Travel & Transport
116,prime video,13.99,Entertainment
TXN487593,medplus payment #8388,4545.91,Health & Fitness
TXN329177,notion subscription payment #7045,315.3,Bills & Subscriptions
TXN872863,reliance petrol pump payment #9743,4099.8,Fuel
TXN992104,zee5 premium payment #5092,4175.46,Bills & Subscriptions
279,icici imobile app transfer,5200.0,Financial Services
67,more supermarket groceries,550.0,Groceries
TXN325636,reliance fresh payment #6861,1302.06,Groceries
TXN677723,fortis hospital payment #1656,783.17,Health & Fitness
TXN807905,talwalkars gym payment #9001,590.28,Health & Fitness
TXN897305,rtgs transfer payment #8110,4893.85,Financial Services
149,jio recharge plan,180.0,Bills & Subscriptions
TXN918730,healthspring payment #3630,4290.18,Health & Fitness
TXN597635,hpcl pump payment #8308,970.16,Fuel
TXN726090,youtube premium payment #6605,2205.36,Bills & Subscriptions
TXN988528,airtel recharge payment #3185,589.84,Utilities
TXN606592,prime membership payment #2931,1521.32,Bills & Subscriptions
TXN492850,notion subscription payment #8060,936.11,Bills & Subscriptions
TXN332934,apollo pharmacy payment #4197,2958.81,Health & Fitness
TXN966785,bhim upi payment #3441,4551.22,Financial Services
TXN536158,ola payment #6913,2834.3,Travel & Transport
TXN126518,jiomart grocery payment #2290,2901.79,Groceries
TXN623843,microsoft 365 payment #5940,3860.97,Bills & Subscriptions
TXN662473,youtube premium payment #7451,2824.69,Bills & Subscriptions
TXN885734,torrent power payment #3906,4834.84,Utilities
TXN667059,xbox live payment #3064,2650.3,Entertainment
TXN857505,tata cliq payment #2615,4033.8,Shopping
TXN790897,vistara airlines payment #2809,571.66,Travel & Transport
TXN749498,d mart payment #6154,4225.73,Shopping
TXN186686,shoppers stop payment #8272,2494.63,Shopping
TXN815894,tata cliq payment #7184,1940.66,Shopping
TXN719446,indianoil payment #3611,608.19,Fuel
TXN160244,pvr cinemas payment #9591,442.9,Entertainment
TXN960394,sbi card payment payment #8541,1813.33,Financial Services
TXN912323,talwalkars gym payment #2830,480.9,Health & Fitness
28,ajio online shopping,220.0,Shopping
